text,labels
These assemblages respond rapidly to environmental changes a fact which makes diatoms valuable bioindicators,O O O O O O O O O O O B-Agr O B-Agr
It is therefore urgent to halt the decline of Insects,O O O O O O O O O B-Agr
Phytool should make this crucial work more efficient,O O O O O B-Agr O O
The on-farm AD nfluences those impacts,O O O O O B-Agr
Further the MBC/SOC ratio and the metabolic quotient (qCO2) were calculated,O O B-Agr O O O O O O O O
This is a widely accepted practice for hydrophobic organic contaminants but its endorsement for PFOS would also benefit from validation,O O O O O O O O O B-Agr O O O O O O O O O O
Recently we have also shown that gypsy maternal transmission is reduced in the presence of the endosymbiotic bacterium Wolbachia,O O O O O O O O B-Agr O O O O O O O O O O
Extending the work of Friedman et al,O O B-Agr O O O O
Background: Invasion of the mosquito salivary glands by Plasmodium is a critical step for malaria transmission,O O O O O O O O O O O O O O O B-Agr
Pom1 gradients restrict to mid-cell the SAD-like kinase Cdr2 which recruits Mid1/Anillin for medial division,O O O O O O O O O O O O O O B-Agr
Here we describe quantitatively the distributions of cortical Pom1 and Cdr2,O O O O O B-Agr O O O O O
It also decreased duodenal flow and ARS of folates,O O O O O O O O B-Agr
Among these QTL those located in bin 6,O O B-Agr O O O O O
Three ZRP4-like OMT were also shown in the support interval of the QTL,O O O O O O O O O O O O B-Agr
GAG binding induces a non-homogeneous structural rearrangement in the HBD with stabilization of a nascent ?-helix only in the last penta-repeats,B-Agr O O O O O O O O O O B-Agr O O O O O O O O O
Urban dwellers show an increasing interest for growing food within or near the cities,O O O O O O O O B-Agr O O O O B-Agr
The first moths were captured on May 2nd and 6th for the 2 years 1979 and 1980 in the Rhone delta,O O O O O O B-Agr O O O O O O O O O O O O O O
Increased coral heterotrophy with higher food availability thus appears to be species-specific,O O O O O B-Agr O O O O O O
Transcriptional activation by MetR requires the presence of a 17-bp palindromic sequence the Met box,O O O O O O O O O O O O O O B-Agr
Those indexes do not allow getting a precise overview of working conditions and transmissionpossibilities by being too restrictive or too subjective,O O O O O O O O O O B-Agr O O O O O O O O O O
The Cuban HIV/AIDS epidemic has the lowest prevalence rate of the Caribbean region,O O B-Agr O O O O O O O O O O
In particular food distribution mode may favour aggressiveness,O O B-Agr B-Agr O B-Agr O O
They may contain up to 3% of these molecules,O B-Agr O O O O O O O
The CESR also began to publish book reviews in 1993,O O O O O O O B-Agr O O
As expected when it does exist the limit distribution is Gaussian,O O O O O O O O B-Agr O O
Interestingly this seems not be the case in Nosema tolerant honeybees,O O O O O O O O O O B-Agr
Several studies have evidenced that we are exposed through food to significant concentrations of HNE that could pose a toxicological concern,O O O O O O O O O B-Agr O O O O O O O O O O O
This post-treatment decrease in MP may be associated with immuno-inflammatory mechanisms,O O O O O B-Agr O O O O O
We also identified a relationship between the number of batches and replacement and culling practices,O O O O O O O O O O O O O B-Agr O
And finally we prove that inequality among generations captured by the gap between the poorest and the richest generations is lower when optimization is performed under the MBR cri-terion rather than under the discounted utilitarian criterion,O O O O O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O
These regions overlap with 340 bovine QTL,O O O O O O B-Agr
This suggests technological advantages for large-scale (Hungarian) over small-scale (French) farming in these two sectors,O O O O O O O O O O B-Agr O O O O
However there may be even larger local differences in the number of pigs produced,O O B-Agr O O O O O O O O O O O
Additional switches from elemental to configural perception were observed at postnatal day 24,O O O O O O B-Agr O O O O O O
However the massive capture caused the overexploitation and placed many reptiles and amphibious on the verge of extinction,O O O O O O B-Agr O O O O O O O O O O O
The mechanisms underlying the variations are not totally understood,O O O O B-Agr O O O O
"Conventional and organic breeders are increasingly interested in so-called ""alternative"" medicines",O O O O O O O O O O B-Agr
Many of which are cultivated; tomato is one of them,O O O O O B-Agr O O O O
The weevils (Coleoptera: Curculionidae) associated with figs are one notable example,O B-Agr O O O O O O O O O
Previous studies have never addressed the systematics and biogeography of fig weevils under a phylogenetic framework,O O O O O O O O O O O B-Agr O O O O
However some studies show a significant prevalence of moderate hypomagnesemia,O O O O O O O O O B-Agr
There is thus an active debate on new farming practices that could produce more food in a sustainable way,O O O O O O O O B-Agr O O O O O B-Agr O O O O
The initial definition comes from the ideas behind the classical concept of divergence between two probability distributions,O O O O O O O O O O O O O O O O B-Agr
In total 218 asymptomatic vines 502 FD vines and 199 GTD vines were located with a centimetric precision GPS,O O O O O O O O O O O O O O O O O O B-Agr
These samplers allow an in situ pre-concentration of contaminants and offer an integrative capacity of several weeks,O O O O O O O O B-Agr O O O O O O O O
However micronutrients and macronutrients are not often consumed as pure compounds but mostly embedded into food matrices,O O O O O O O O O O O O O O O B-Agr O
Bioactivity of released TGF-?1 was particularly enhanced in the presence of highly sulphated derivative,B-Agr O O O O O O O O O O O O O
Sustainability and food security are closely inter-related,O O B-Agr O O O O
Calpain 3 may be involved in astrocyte plasticity and/or motility,O O B-Agr O O O O O O O
Based on this work it would be interesting to carry out clinical studies to know t,O O O B-Agr O O O O O O O O O O O O
Confirming a role for HSP110 in DNA non-homologous repair SCR7 and NU7026 two inhibitors of the NHEJ pathway circumvents HSP110-induced resistance to chemotherapy,O O O O O O O O O O O O O O O O O O O O O O B-Agr
This is exemplified in bumblebees (genus Bombus),O O O O B-Agr O O
Until now they have been assigned distinct substrates,O O O O O O O B-Agr
TvGSTX1 reduces GS-menadione as expected while TvGSTX3 reduces both Xi and Omega substrates,O O O O O O O O O O O O B-Agr
Different workshops have been organized to introduce omicsscience to veterinary medicine,O O O O O O O O O O B-Agr
An investigation based on semi-open questions was carried out among the people visited,O O O O O O O O O O O B-Agr O
We may also note that snU3 is the first expressed sequence localized in an SMS deletion so far,O B-Agr O O O O O O O O O O O O O O O O
Identifying key reservoirs for zoonoses is crucial for understanding variation in incidence,O O B-Agr O O O O O O O O O
Farming activites can manage neglect or breakdown agroecosystems,B-Agr O O O O O O O
As for municipal tax rates alone the smaller the municipality the sharper their decrease,O O O B-Agr O O O O O O O O O O
Initial allelic frequencies at the QTL were generally equal to 0,O O O O O B-Agr O O O O O
The Km- and Vmax-values for this particular substrate were calculated to be 101 mu-M and 19,O O O O O O O B-Agr O O O O O O O O
Indeed exuded liquid usually appeared last over the vessels,O O O O O O O O B-Agr
The second objective was to determine the relationships between olfactory /taste reactivity and food neophobia in toddlers,O O O O O O O O O O O O O B-Agr O O O
We analyzed extent of linkage disequilibrium (LD) between SNP and PAV,O O O O O B-Agr O O B-Agr O O
Finally the within-herd prevalence was impacted by both between-herd transmissions,O O O O O O O O O B-Agr
The coordination of these key players allows the emergence of HSC without compromising the vessel integrity,O O O O O O O O B-Agr O O O O O O O
Undernutrition was diagnosed in 18,B-Agr O O O O
Conclusion: Undernutrition is frequent at admission in French PICUs,O B-Agr O O O O O O O
In this chapter we review different situations in which microorganisms affect biological invasions,O O O O O O O O O B-Agr O O O
These impacts are assessed in various ways,O B-Agr O O O O O
"In this first work we aim at the validation of the recently proposed ""three under two"" principle",O O O B-Agr O O O O O O O O O O O O O
In the current deforestation context agroforestry is increasingly considered in the tropical zone for its potential contribution to biodiversity conservation,O O O O O O O O O O O O O O O O O O O B-Agr
Hoverflies tended to arrive first followed by lady beetles and earwigs,O O O O O O O O B-Agr O B-Agr
Multispecies biofilms are grown on defined synthetic substrate in three 5-liters bubble column reactors,O B-Agr O O O O O B-Agr O O O O O O
This may explain aftershock triggering even in regions of negative Coulomb failure function or long distance triggering of earthquakes by propagating waves,O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr
The molecular and physiological mechanisms that may be involved are discussed,O O O O O O B-Agr O O O O
The substrate to inoculum ratio was between 1 and 1,O B-Agr O O O O O O O O
Thus NTSR to ALS inhibitors exists in poppy and is genetically inherited,O O O O O O O B-Agr O O O O
Indeed a mixed culture can be operated continuously under unsterile conditions at low cost and from various organic substrates,O O O O O O O O O O O O O O O O O O B-Agr
Substrates are often selected according to their biodegradability and availability,B-Agr O O O O O O O O O
SNP marker from one NB-LRR-like sequence NB-LRR3 co-segregated with Sr12,B-Agr O O O O O O O O O
Brite adipocytes may originate from direct conversion of white adipocytes,O O B-Agr O O O O O O O
Sustainability and food security are closely interrelated,O O B-Agr O O O O
However ad libitum food intake after the sessions was not significantly different between CON (1174?282?kcal) PVG (1124?281?kcal) AVG (1098?265?kcal) and EX (1091?290?kcal),O O O B-Agr O O O O O O O O O O O O O O O O O O
No colocalisation was found between QTLs identified by LA and SNPs detected by LD mapping for the same trait,O O O O O O O O O O O O O O B-Agr O O O O
Recent work suggests that the microbiota could be the missing link between environmental insults in prenatal life and future neurodevelopmental disorders,O B-Agr O O O O O O O O O O O O O O O O O O O
These limits were discussed during the First International Workshop on the Food Metabolome held in Glasgow,O O O O O O O O O O O B-Agr O O O O
To accelerate the progress of tomato genomics studies systematic bioresources such as mutagenized lines and full-length cDNA libraries have been established for the cultivar 'Micro-Tom',O O O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O O
Great variations in the responses were observed,O B-Agr O O O O O
We also investigated other possibilities for reducing environmental impacts,O O O O O O O O B-Agr
GO and Mapman annotations were generated on ITAG4,O O O B-Agr O O O O
In conclusion this large international cardiometabolic study highlights the frequent discordance between BMI and WC driven by the substantial variability in VAT for a given BMI,O O O O O O O O O O O O B-Agr O O O O O O O O B-Agr O O O B-Agr
Thus WC allows a further refinement of the CMR related to any given BMI,O O O O O O O O O O O O O B-Agr
In the present study we identified and characterized the interactive role of Arf1 during PrPC intracellular distribution under pathophysiological conditions,O O O O O O O O O O O O O O O O B-Agr O O O
The proportion of people practicing sufficient PA was modified from 48,O O O B-Agr O O O O O O O
Nevertheless it contains 7 supplementary putative ORFs,O O O O O O B-Agr
Reciprocally in some cases DNA binding by TR may not be required for cellular response,O O O O O O O O B-Agr O O O O O O
A trillion of microorganisms colonize the mammalian intestine,O O O B-Agr O O O O
Both hypotheses for oaks were supported,O O O B-Agr O O
Biofilms are suspected to play a key role in this ubiquitous distribution and in this persistency,B-Agr O O O O O O O O O O B-Agr O O O O
R270H may be associated with T2D,O B-Agr O O O O
Conclusions: Faecal MMP-9 may be a promising new noninvasive marker in CRC,O O O B-Agr O O O O O O O O
As in SLE metabolic dysregulation occurs in T-cells,O O O O O O O B-Agr
Linkage disequilibrium (LD) was extensive; even for loosely linked and for independent markers,O B-Agr O O O O O O O O O O O
Chromosomal abnormalities when they are not lethal cause syndromes which may vary between the different types of unbalanced caryotypes,O O O O O O O O O O B-Agr O O O O O O O O
Three main analytical themes were identified : the conceptualization of PSE architecture and governance of PES mechanisms and the understanding of their impact,O O O O O O O O O O O B-Agr O O O B-Agr O O O O O O O
A subgroup of 16 people (9 with blepharitis and 7 controls) also were investigated for Demodex,O O O O B-Agr O O O O O O O O O O O
This phenotypic convergence may be caused by genotypic convergence and in addition constrained by historical contingency,O O O B-Agr O O O O O O O O O O O O
Intercontainer-Interfrigo pan-European operator of rail-road transportation has a float of refrigerated wagons of more than 1,O B-Agr O O O O O O O O O B-Agr O O O O
Within a few hours hematomas and hematuria are seen in combination with intracerebral and intraperitoneal hemorrhage (in some cases also renal failure),O O O O B-Agr O B-Agr O O O O O O O O B-Agr O O O O O O
In this thesis I made an effort to understand what kind of evolutionary mechanisms can underline the emergence of new <em>P,O O O O O O O O O O O O O O O O O B-Agr O O O
We then hypothesized that this operon is important during the kiwifruit vascularization,O O O O O O O O O O B-Agr O
The various stakeholders disagree on the changes to implement especially since the impacts of these changes are uncertain,O O O O O O O O O O O O B-Agr O O O O O
Scenarios differ from each other in terms of magnitude and diversity of the simulated impacts perceived advantages and weaknesses and capability to generate consensus or discord among stakeholders,O O O O O O O O O O O O O O B-Agr O O O O O O O O O O O O O
These two conclusions for the effective medium coefficients constitute the major contributions from this work,O O O O O O O O O O O O O O B-Agr
When UNITE fails to assign sequences UTOPIA gives annotation up to 25% of these,O O O O O O O O B-Agr O O O O O
The transmission routes from or to <em>V,O B-Agr O O O O O
Several aspects of organic farming might be beneficial to bees,O O O O B-Agr O O O O B-Agr
Microorganisms have two main lifestyles: planktonic or sessile,B-Agr O O O O O O O
Also we relate some geological characteristics that could explain their distribution,O O O O O O O O O O B-Agr
Second it is easy to overlook compression artifacts that are only present in particular kinds of images,O O O O O O B-Agr O O O O O O O O O O
We contend the challenge may be as much conceptual as technical,O O O O B-Agr O O O O O O
Second-line chemotherapy (Docetaxel or Irinotecan) improves OS which nonetheless remains poor (around 5 months),O B-Agr O O O O O O O O O O O O
Overall despite significant impacts the CSFO advantageously replaced 'classical* flushing from an ecological viewpoint,O O O B-Agr O O O O O O O O O O
The Biosphere Reserve fulfills above all a geopolitical function making fishermen guardians of national frontiers rather than guardians of the biodiversity,O O O O O O O O O O B-Agr O O O B-Agr O O O O O O
In this work we propose a novel way to analyse and decipher the Connectivity Index (CI) applied in the Saint Antoine catchment located in the French Alps,O O B-Agr O O O O O O O O O O O O O O O O O O O O O O O O
Section 8 reviews the programmatic issues followed by a conclusion,O O B-Agr O O O O O O O
This work has two objectives,O B-Agr O O O
The work zone was arranged in such a way that 2D transfer and flow were established,O B-Agr O O O O O O O O O O O O O O
In this paperthe BEN (Behavior with Emotions and Norms) architecture is introduced to tackle this issue,O O O O O O O O O B-Agr O O O O O O
This architecture is integrated into the GAMAsimulation platform,O B-Agr O O O O O O
A distribution by d?partement will be investigated,O B-Agr O O O O O
A distribution of these costs by d?partementwill be investigated,O B-Agr O O O O O O O
The impacts of ragweed vary in nature,O B-Agr O O O O O
Different descriptors (taxonomy and functional traits) of benthic macroinvertebrates in the St,O B-Agr O O O O O O O O O O
However these devices should not be viewed as perfect black boxes,O O O O O O O O O O B-Agr
High-altitude resorts are confronted with a steady drop in the number of paying beds,O O O O O O O O O O O O B-Agr B-Agr
Our work has two main objectives,O B-Agr O O O O
These rebuilt neighbourhoods can make it possible to calculate indices of local competition without exhaustive mapping of the stand,O O O O O O O O O O O O O O O B-Agr O O O
Particularly a hydraulic disjunction may occur between the subcritical flow and the supercritical flow respectively located up-stream and immediately downstream the obstacle depending on the values of discharge Q and aspect ratio d/B,O O O O B-Agr O O O O O O O O O O O O O O O O O O O O O O O O O O O O
